name,tags
Стой на своем! Как преодолеть гендерные стереотипы в бизнесе ,сто на сво эт руководств для женщин настро на карьерн рост котор созда и в течен мног год внедря в разн компан джоа кул следова этот программ можн избав компан от сексистск представлен о гендер и лидерств поборот в себ синдр самозванец и подня по служебн лестниц джоа кул показыва как спланирова карьер доказа сво компетентн и где иска поддержк создан эффективн нетворкинг подбор групп союзник менторств и обязательн обратн связ вот залог успех джоа обраща и к важн женск тем как работа в полн сил и не забыва о сем материнств и личн жизн книг адресова тем женщин кто стрем обрест уверен в себ и хотет заня кресл руководител саморазвит и личностн рост Саморазвитие и личностный рост
Руководство по развитию памяти и интеллекта ,есл вы хотет чита бол слов в минут разв вниман и концентрац максимальн быстр и эффективн вест конспект и зап легк запомина и воспроизвод люб информац уверен готов к экзам и тест знач вы насла нужн книг уж бол год книг тон бьюзт помога взросл и ребенок в ве мир развива умствен способн в эт руководств он соедин все сво при в уникальн программ чтоб студент люб уровен и прост все жела моч свободн пользова принципиальн нов способ обучен саморазвит и личностн рост Саморазвитие и личностный рост
"Источник сил, энергии, вдохновения. Практики по вхождению в ресурсное состояние ",как част вы чувствова что сил почт не оста все безрадостн сер ун монотон а из медиапространств на вы смотрет совс друг человек жит полн и ярк жизн буквальн заряжа сво состоян о так ещ говор человек в ресурс внутрен сил котор буквальн выстраива окружа пространств достойн сво обладател а как давн вы испытыва подобн состоян и как долг он длит увер что так быт и далек не раз даж есл сейчас вы трудн о эт вспомн мо оп частн практик с клиент и самостоятельн психологическ работ показа что ресурсн можн натренирова эт сво род навык а доступ к ресурс личност неограничен я познаком вы с работа метод и практик котор нацел на то чтоб раскр ваш потенциа и получ доступ к внутрен ресурс вы поня что моч он блокирова увидет источник откуд можн черпа сил и узна о причин поч до эт не получа ан гращенк саморазвит и личностн рост Саморазвитие и личностный рост
"как пройти все уровни и не вылететь из жизни. Пошаговая инструкция для подростков, которая поможет найти баланс между виртуальной и настоящей реальностями ",ты обожа видеоигр и час напролет сидет глядет в экра компьютер смартфон монитор от приставк а не привест ли тво любов к видеоигр к тот что ты не высыпа уделя мал врем друг и близк не справля с учеб да игр увлекательн доставля удовольств а при грамотн подход ещ и полезн для тво личностн развит в врем игр ты отрабатыва множеств навык котор пригод ты в реальн жизн умен организова себ продума стратег поведен вступа в отношен с человек усваива нов информац но есл видеоигр начина поглоща все тво врем эт верн пут к неприятн и проблем итак как извлеч из цифров мир все хорош успева с важн дел и все так с чист совест игра ответ ты найт в этот книг рэнд кулмэн психолог котор уж год изуча как пребыван в виртуальн реальност влия на мышлен ребенок и подросток он разработа пошагов программ котор помоч ты преодолет зависим от гаджет и игров приставк наход врем для ве что важн в тво жизн учеб тусовк с друг спорт общен с сем и конечн получа польз от любим видеоигр тепер ты быт осозна игрок котор понима все плюс и минус нахожден в цифров мир саморазвит и личностн рост Саморазвитие и личностный рост
"Как исцелить себя от беспокойства, когда никто другой не может ",тревог способн разруш наш самооценк наш план и ве наш жизн беспокойств моч помеша получ удовольств от значим событ и не дат прояв себ когд эт необходим и част мы остава с наш тревог наедин вед совет окружа прост успоко совс не помога энергетическ психотерапевт эм б шер познаком вы с техник благодар котор вы смоч сам руковод процесс сво исцелен чтоб применя он вы не понадоб че то помощ ил как то вспомогательн средств вот основн методик котор вы овладет техник эмоциональн освобожден послойн очищен энергетическ блок в ваш тел постукиван по чакр настройк здоров движен энерг тестирован и простукиван тимус работ с вилочков желез отвеча за состоян ваш иммун систем перепрограммирован подсознан отказ от стар представлен о себ и зам он нов убежден здоров человек а такж вы осво техник скор самопомощ узна на как точк голов и рук нужн оказа воздейств чтоб быстр прийт в себ оказа в стрессов ситуац саморазвит и личностн рост Саморазвитие и личностный рост
Здравствуйте! Психология здоровья ,эт книг о здоров от практикова психолог тренер в прошл врач невролог а такж специалист по современ диетолог и фитотерап лны иванович темныш книг основа как на профессиональн так и на личн оп автор и предназнач тем кто интересова способ укреплен здоров и профилактик болезн метод укреплен здоров рекомендова в этот книг помоч множеств пациент и участник тренингов программпрочита попробова возможн эт шанс и для вы и для ваш близк саморазвит и личностн рост Саморазвитие и личностный рост
Я заслуживаю счастья. Что такое счастье и как его обрести ,вы держа в рук книг о счаст и о тот как он обрест люб человек мечта быт счастлив но у кажд из мы сво представлен что эт так счаст кром тот представлен о счаст моч меня в зависим от возраст человек и смен приоритет кто из мы иногд не дума о тот что высок сил не хотет наш счаст однак эт лиш эмоц котор пор моч сослуж не хорош служб эт не высок сил не хотет наш счаст а мы сам руш он собствен рук а иногд мы прост принима за счаст совершен не то упорн надева розов очк и пыта пойма журавл в неб кажд человек дава от рожден не тольк возможн быт счастлив но и ключ к этот счаст но не все использова этот ключ по назначен пыта откр он совс друг двер а пот удивля что все идт не так в этот книг автор постара науч вы радова мелоч и возможн эт помоч вы поня что вы счастлив человек саморазвит и личностн рост Саморазвитие и личностный рост
Задействуй весь свой потенциал ,вим хоф по прозвищ ледян человек жив сенсац последн год он восход на килиманджар в один шорт пробега босик полумарафон за полярн круг испытыва на себ мощн сил холод он науч контролирова дыхан частот сердечн сокращен и кровообращен а такж выдержива экстремальн температур тем сам измен представлен научн мир о предел вынослив человек вооружен девиз кажд моч науч тот на что способн я вим хоф постав перед себ задач подел сво знан с остальн мир сегодн он обуча человек ве возраст от знаменит до профессиональн спортсм контролирова сво тел разум и добива выда результат секрет жизн полн здоров и счаст доступн ты ты моч безопасн практикова метод вит хоф самостоятельн в сво собствен темп в сво уютн дом никак таблетк инъекц витамин пищев добавк оборудован никак особен диет все что ты нужн эт ты сам и желан раскр скрыт потенциа тво тел этот книг тво путеводител писа легендарн ледян человек саморазвит и личностн рост Саморазвитие и личностный рост
Успешная самореализация - надежный путь к счастью ,в книг раскрыва один из актуальн проблем человек самореализац личност средств и пут е успешн осуществлен значительн ценност книг придава удачн мудр афоризм велик человек ве врем и народ в тот числ авторск а такж лелея ве народ рф авторск общенациональн иде интересн образн изложен материа дела книг доступн и для специалист психолог педагог и для широк круг читател студент учител классн руководител родител бизнесм молод человек кажд слов этот книг пропита аромат любов оказыва благотворн воздейств на читател и заряжа он живительн энерг и оптимизм по насыщен современ научн теоретическ материа практическ значим доступн изложен легкост в исполнен методик и сил воздейств дат книг занима достойн мест сред хорош книг по самовоспитан самореализац личност и достижен личн счаст саморазвит и личностн рост Саморазвитие и личностный рост
"Книга радости, или Как научиться быть счастливым ",этот книг мо подарок ты я понадоб год чтоб этот знан откр я я быт бы счастлив есл бы мног год назад кто то сдела так же подарок и рассказа бы как науч наход источник радост в себ я действова интуитивн пада и ошиба извлека урок а ты уж не над быт трат так мног врем прост чита проверя и применя саморазвит и личностн рост Саморазвитие и личностный рост
Батарейка для ТОПа ,современ бизнесм и топ менеджер жит в формат многозадачн в постоя гонк за высок результат котор нужн достигнут в коротк срок в итог мног теря здоров энерг и радост жизн так жит и я ещ год деся назад я быт на предел сво возможн и чувствова себ старш год на двадца когд возникнут серьезн угроз мо жизн я реш поменя сво жизн стат иска источник пополнен энерг и инструмент для он сохранен быт цел не растеря то что ест уда увелич и приумнож многократн вед скольк у ты энерг так у ты и бизнес саморазвит и личностн рост Саморазвитие и личностный рост
"Я - зеркало. Как мы меняемся, отразившись в других ",мы словн зерка отража мир и человек и этот отражен изменя мы но при эт совершен не след за зеркальн сторон наш жизн не анализирова что мы окружа отражен каза мы чем то прост и мы ден от ден с он помощ развива не обраща на он вниман привычн смотрет телевизор и след за новост ход на работ и в гост выбира друг знаком и расстава как науч эт влиян управля распута мног запута механизм жизн поня причин происход прочита этот книг вы нача понима что нест окружа и что в ответ окружа нест вы брат себ хорош полезн гармоничн уклоня от ненужн вредн тот что ден от ден мы разруша этот книг о влиян человек друг на друг происход незаметн и дела мы счастлив ил несчастн радостн ил грустн уверен ил робк и даж здоров ил больн саморазвит и личностн рост Саморазвитие и личностный рост
Делай больше денег ,автор множеств бестселлер о личн и профессиональн успех демонстрирова глубок пониман пут пройт миллионер в перв поколен в этот книг он дел секрет благодар котор вы такж смоч бы доб горазд больш чем счита возможн брайа тре привод пример описыва привычк и дава подсказк читател котор хотет достигнут успех вы узна кто станов богат как привычк свойствен миллионер и миллиардер как прив себ нов привычк как мысл богат о чем ещ дума состоятельн человек как можн дела больш деньг базов принцип бизнес успех услов прибыльн бизнес привычк успешн человек саморазвит и личностн рост Саморазвитие и личностный рост
Привычка быть счастливым. 12 интервью о счастье ,в этот книг собра интерв с счастлив человек из деся стран мир росс герман груз украин нидерланд дан австрал аргентин инд таиланд кажд из он рассказыва сво истор о тот как он стат счастлив и эт совс не голливудск истор в он достаточн бол и потер кажд из он счастлив по сво возможн в этот истор вы узна себ и поня что уж счастлив саморазвит и личностн рост Саморазвитие и личностный рост
Проживи свой кризис ,кажд из мы в сво жизн сталкива с кризис возрастн в отношен личн развит и друг сфер есл вест себ в так ситуац правильн можн не тольк облегч он проживан но и выйт на нов уровен этот книг практикум науч вы конструктивн подход к проблем и помоч разобра в тем эколог отношен кризис неуверен непониман и неприят себ прост выполня задан и ваш жизн измен к хорош саморазвит и личностн рост Саморазвитие и личностный рост
Энергичная. Счастливая. Везучая. Как обрести это ресурсное состояние и управлять им ,в человек природ залож способн жит полн и счастлив жизн в вы тож все что нужн сдела науч управля сво энергетик и вернут ресурсн состоян абсолютн кажд моч реализова себ так образ кто то рожда в хорош услов кто то в плох и жизн действительн непрост но мы способн моделирова собствен реальност мир сам по себ нейтральн он приобрета определен смысл через наш восприят узна что и как следова дела чтоб разбуд в себ дар быт энергичн счастлив и везуч саморазвит и личностн рост Саморазвитие и личностный рост
"Энергия намерения. Сделайте свою жизнь такой, как вы хотите ",есл вы жит в бедност испытыва отчаян депресс есл вы никак не моч достигнут жела задума поч вы притягива в сво жизн все этот негативн обстоятельств уэйн дайер показыва как использова внутрен ресурс можн измен ход собствен судьб в нужн направлен и воплот люб мечт в реальност вер что у вы ест план для тот чтоб сдела сво жизн так как вы хотет став перед себ конкретн цел и достига он дела невозможн возможн избав от чувств вин и внутрен беспокойств развива уверен в себ улучша отношен с человек кажд ден дела то что вы нрав саморазвит и личностн рост Саморазвитие и личностный рост
Да! Мы этого достойны! Активно повышаем и укрепляем самооценку ,самооценк оставля глубок след в наш жизн мы недовольн себ счита себ не так как над нелюбим неспособн и неудачлив мы не удава стат так как должн ил хотет бы быт недовольств сам себ игра ведущ рол в мног проблем на работ в сем и эмоциональн расстройств моч ли мы созда и укреп здоров самооценк два опытн психотерапевт показыва как эт моч работа он предлага сво модел самооценк у человек ест три представлен о себ я реальн вот как я сейчас я должн так я должн быт я жела как я хотет бы быт есл этот три обрагэ не соответствова друг друг возника проблем с самооценк но он можн реш жив пример и главн научн обоснова пояснен многочислен упражнен помоч разобра в себ скорректирова и получ бол дружелюбн образ я реальн лиш сил я должн и постепен доб реалистичн я жела саморазвит и личностн рост Саморазвитие и личностный рост
(Не) идеальная жизнь ,в формат непринужден дружеск бесед елизавет рассказыва увлекательн истор о тот как быт он пут к жизн мечт откровен дел сво ошибк и побед а такж прост и эффективн инструмент по создан счастлив реальност этот книг помоч прийт к себ науч цен сво уникальн и найт внутр ответ на сам важн вопрос вы готов стат осозна творец сво жизн тогд добр пожалова саморазвит и личностн рост Саморазвитие и личностный рост
Эра креативности ,творческ самореализац человек пок не станов массов явлен несмотр на декларац и на раст ресурс поддержк инновац проект личн достижен парадокс но быт готов реша нестандартн задач ил даж умет став он для наступлен эр креативн оказыва недостаточн что и в как сфер ещ нужн измен книг в научн популярн жанр обобща дат психолог социолог педагогик и менеджмент иллюстрирова он оп автор саморазвит и личностн рост Саморазвитие и личностный рост
"Практический интеллект. Как критически мыслить, моделировать ситуации, глубоко анализировать и никогда не обманываться ",практическ интеллект эт не обычн книг о тот как эффективн дума нет он начина с рассмотрен биологическ основ мышлен рассказыва как перепрограммирова он с инстинктивн на аналитическ и проника в быт вещ чтоб на основ получ информац принима хорош из возможн решен этот книг представля реальн действен набор инструмент поскольк правильн мышлен эт прежд ве как а не поч ил что вы узна как должн взаимодействова тел и мозг реализова задач быстр мышлен что эт знач в действительн мысл глубок и анализирова как дума о сво мышлен и как препятств стоя на пут добр намерен главн чтоб вы сраз смоч применя на практик представ зде модел мышлен пок он не стат привычк и тогд вы смоч раскрыва скрыт детал избега ловушк мышлен быстр осознава происход а не слеп доверя ве что мы видет слыша и чувствова практическ интеллект эт поиск истин саморазвит и личностн рост Саморазвитие и личностный рост
"Проблемы, в которые играют люди ",жит легк и прост не беспоко ни о чем не завидова не жаднича не пада дух выход победител из люб ситуац звуча красив как в реклам супервитамин для счастлив жизн а как воплот эт в реальност когд кажд ден принос куч проблем но то что приня называ проблем как прав проблем не явля мы придумыва он сам на ровн мест а пот героическ иска несуществ решен александр стражн врач психотерапевт с летн оп работ не позвол оста наедин с сво душевн неурядиц вы уж на пут к друг жизн и готов состав рецепт сво счаст саморазвит и личностн рост Саморазвитие и личностный рост
Оргии разума. Ваш мозг никогда не будет прежним… ,кажд человек уверен что умет дума и моч быт даж так он и ест но умен дума эт инструмент а люб инструмент начина работа намн хорош есл он оттачива и совершенствова моч попробова дан издан предназнач для ве кто хотет бы организова и структурирова собствен мышлен саморазвит и личностн рост Саморазвитие и личностный рост
Нож Психеи. Архетипические исследования любви и силы ,мастер рассказчик эт такж мастер психолог котор знат что жизн человек формирова под влиян огромн трансперсональн сил неизмен притягательн он произведен заключа в сочн взаимодейств межд человек и чем то больш чем человек называ ли мы эт рок судьб ил бог эт взаимодейств раскрыва пикантн хрупкост жизн как мног мы жела и как мал моч контролирова саморазвит и личностн рост Саморазвитие и личностный рост
Иллюзия правды. Почему наш мозг стремится обмануть себя и других? ,человек врат лож пронизыва все сторон наш жизн от реклам и политик до медицин и образован виноват ли в эт обществ ил наш мозг от природ настро на искажен информац где границ межд самообма и оптимизм и в как ситуац неправд цен правд научн журналист шанкар ведант и билл меслер показыва как обма сформирова человечеств и раскрыва рол котор лож игра в современ мир основыва на исследован учен криминальн сводк и житейск истор он объясня как извлеч польз из заблужден и переста счита друг человек безумец из за он стран взгляд и поч правд не всегд то чем каза саморазвит и личностн рост Саморазвитие и личностный рост
Спираль денежного изобилия. Пошаговый план увеличения дохода за 44 дня. Рабочая тетрадь ,человек част жит в состоян постоя нехватк абсолютн ве деньг врем ресурс здоров втор половинк жизн превраща в вечн гонк за материальн и нематериальн благ но даж в сам трудн ситуац можн и нужн видет в ве потенциальн источник изобил инач мышлен я вечн ве не хвата закрут мы в воронк хроническ недостаток деньг перед вы рабоч тетрад котор помоч вы сформирова сво нов финансов реальност обрест достаток и благополуч реш материальн проблем постав финансов цел и сформирова карт движен к он переосмысл финансов сфер жизн выяв проанализирова и исправ ошибк в он саморазвит и личностн рост Саморазвитие и личностный рост
учебное пособие ,учебн пособ предназнач для студент осваива программ бакалавриат и магистратур по направлен экономик и менеджмент в пособ рассматрива вопрос использован современ метод и модел на ве уровен финансов планирован от стратегическ до оперативн излож материа отвеча требован фгос в и образовательн стандарт финансов университет и моч использова при изучен так дисциплин как долгосрочн финансов политик долгосрочн и краткосрочн финансов политик корпоративн финанс продвинут уровен стратегическ финансов менеджмент финансов менеджмент финансов стратег планирован и бюджетирован финансов планирован и прогнозирован корпоративн финансов планирован и бюджетирован финансов политик и управлен конкурентоспособн компан финансов прогнозирован и управлен устойчив рост стратегическ финансов управлен бизнес на основ ценностн ориентирова подход саморазвит и личностн рост Саморазвитие и личностный рост
как развить стрессоустойчивость и эмоциональный интеллект ,мног из мы привыкнут дел эмоц на позитивн и негативн при эт подавля в себ плох чувств но вед испытыва сам разн эмоц эт естествен для человек а пыта убежа от он знач лиш себ энерг на пут к достижен цел высок пилотаж эт есл ты даж тот эмоц котор привыкнут счита негативн моч не прост прояв а использова в благ так умен в сочетан с стрессоустойчив и гибкост мышлен по мнен всемирн экономическ форум вход в топ компетенц будущ в книг ты найт упражнен для развит способн понима сво и чуж эмоц и влия на он узна секрет стрессоустойчив а такж получ чек лист с задан саморазвит и личностн рост Саморазвитие и личностный рост
Метод Глебовой ,ты руководител и хотет нача сво бизнес ил выраст в существ хотет настро сво бизнес так чтоб он работа на ты ил выясн как распозна что важн имен для ты а зат активирова эт важн и запуст процесс ил моч расстав приоритет и сдела больш чем сейчас знач ты пригод мо знан в этот вопрос тем бол что я потрат на он ден у ты ест стольк врем дума что нет как получ этот знан все очен прост открыва этот книг и приступа к чтен метод глеб эт выжимк накоп я оп эт ключев точк благодар котор человек моч улучш сво жизн не тольк в бизнес но и в абсолютн друг сфер саморазвит и личностн рост Саморазвитие и личностный рост
"Я боюсь или думаю, что боюсь? ",что так осознан модн термин ил философ способн меня жизн как встат на пут осознан и поч не сто воспринима страх как ограничител в эт направлен где наход границ человеческ потенциа и кто он управля быт хозяин в сво жизн дар ил ответствен на страниц книг автор дел с читател личн оп и взгляд на этот и друг вопрос саморазвит и личностн рост Саморазвитие и личностный рост
Как не pro*бать свою жизнь ,миллион человек по ве мир прокачива сво навык чтоб достигнут успех повыша эффективн пользова инструмент тайм менеджмент выстраива стратег развит личн бренд но мы забыва о любим занят есл он не принос прибыл мы забыва о мечт есл он каза недостижим мы забыва о себ настоя дума межд счаст быт себ и больш успех нужн выбира на сам дел нет переста тренирова памя медитирова прорабатыва детск травм мучительн составля список дел и карабка по карьерн лестниц переста отвлека прост найт настоя себ расслаб и дат себ шанс майк байер называ гур перем он книг уж стат для сотн тысяч человек дорожн карт на пут к сам смел мечт грандиозн цел важн открыт невероятн истор перем уникальн методик доктор майк ответ на тво главн вопрос прийт врем найт настоя себ дат себ шанс и позвол случ хорош верс тво жизн саморазвит и личностн рост Саморазвитие и личностный рост
Как избавиться от наемной работы ,стремлен быт свободн и ни от кто не зависет естествен желан кажд из мы и эт желан сто воплоща в жизн сво книг я не науч никт из читател дела деньг из воздух я не откро секрет позволя зарабатыва миллион без прикладыван усил мо цел явля передач оп и знан накоп за год тернист пут к независим сегодн я моч себ позвол провод час в сутк с сво сем лета за границ и не беспоко за баланс банковск счет а вед ве нескольк год назад и реч не идт о беззаботн жизн из источник доход быт лиш небольш зарплат коллектор угрожа расправ деньг на метр приход прос у сво жен и эт не вымышлен истор с счастлив конец а мо собствен жизн и тепер я ест о чем рассказа сво читател саморазвит и личностн рост Саморазвитие и личностный рост
Ты номер один. Как стать лидером за 30 дней и оставаться им навсегда ,когд ниб эт стат популярн вопрос что вы дела в врем эпидем коронавирус уж сейчас знат сво ответ лихорадочн заканчива работ над книг вообщ книг должн быт быт о бизнес о пут к финансов свобод я каза что имен эт нужн человек прост способ заработа деньг прост способ увидет как зарабатыва и так книг тож обязательн быт но сейчас мо партнер и мо издател сказа в один голос снача про лидерств тот книг котор ты нача дела из материа сво тренинг вот что сейчас нужн умен справля с люб ситуац эт то в чем нужда все и я доста сво стар зап упражнен тренировк схем таблиц все что помоч я пройт сво пут к сегодняшн ден пут от ребенок из сем эмигрант для котор быт тольк один перспектив ве жизн работа чернорабоч на стройк до бизнесм инвестор мультимиллионер я листа этот материа и понима да эт то чем я хотет подел с друг пот что имет смысл дела то что кто то полезн я мног знат о тот как действова и получа результат как тренирова кажд навык чтоб он стат част ты и есл вы готов уч я готов науч чтоб вы моч получ больш чем обычн даж в очен сложн врем я смоч пройт этот пут смоч и вы удач саморазвит и личностн рост Саморазвитие и личностный рост
дневник диалектической поведенческой терапии ,перед вы книг основа на принцип диалектическ поведенческ терап дпт популярн и весьм эффективн направлен психолог цел дпт борьб с проблем вызва слишк интенсивн эмоциональн реакц на стресс он описыва способ эмоциональн регуляц а такж содержа дневник рассчита на недел ежедневн практик вы моч нача вест он уж с перв ден чтен постепен ввод нов изуч навык дпт и самостоятельн оценива он эффективн очен част чувств эт ве лиш чувств а не реальност иногд эмоц моч вызва случайн мысл а иногд ситуац лиш слегк напомина о нек событ из прошл пор человек дела вещ котор мы расстраива а пор разочаровыва мы случа ситуац приятн а иногд вызыва раздражен скук и эмоциональн бол но очевидн что нездоров реакц на кажд эмоциональн оп моч быт вредн как для вы так и для ваш окружен дпт успешн науч тысяч человек справля с проблем связа с сильн эмоц однак он быт эффективн тольк в тот случа есл вы практикова навык кажд ден а не прост прочест о он мэтт макк и джеффр вуд саморазвит и личностн рост Саморазвитие и личностный рост
"Сам себе взрослый. Если ты не управляешь собой, тобой управляют другие ",зде собра бол практик и упражнен котор помоч выработа взросл позиц в сво жизн вы узна как управля сво жизн постро гармоничн отношен и реализова в профессиизрел возраст не всегд означа взросл ответствен поведен ил психоэмоциональн зрелост взрослост психологическ зрелост эт способн понима себ сво эмоц управля сво поступок и сво жизн саморазвит и личностн рост Саморазвитие и личностный рост
